Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,576,172,7291.3,9427.5,2005.5,2006.8,2006.4,2006.2,236.0,386.8,356.1,363.3,21.0,60.9,100.3,100.6,43.0,52.4,51.3,51.6,1561.2,1127.1,434.1,120683.4,87121.7,33561.7,123000.6,88794.5,34206.1
Bulk carrier,343,299,32613.9,57142.0,2009.4,2009.4,2010.8,2010.8,2763.3,2884.2,3064.0,3085.0,224.0,277.3,468.9,470.5,126.0,145.3,159.8,159.7,2899.3,2714.6,184.8,224378.2,210116.8,14261.5,228686.3,214151.0,14535.3
Chemical tanker,273,140,5593.3,8952.2,2006.9,2007.3,2008.7,2008.7,282.6,1304.9,1317.0,1334.0,61.0,220.1,397.0,397.0,73.0,121.6,162.4,163.3,1607.3,1007.8,599.6,123328.2,77336.0,45992.2,125696.1,78820.9,46875.3
General cargo,208,150,3372.5,4512.6,2005.7,2006.4,2008.3,2008.3,1029.1,1614.0,1694.6,1681.4,105.5,161.5,332.4,321.0,41.0,60.5,70.4,72.5,732.1,661.2,70.9,56246.5,50921.7,5324.8,57326.4,51899.4,5427.0
Refrigerated bulk,189,69,1307.6,1463.4,1994.5,1991.7,1996.2,1996.0,657.3,1264.9,1080.8,1071.5,74.0,154.9,232.6,235.6,76.0,105.2,92.8,95.0,958.6,693.8,264.8,72654.1,52771.4,19882.7,74049.1,53784.6,20264.4
Miscellaneous - fishing,113,35,411.3,450.6,1983.0,1987.1,1992.1,1991.0,1141.0,5356.1,3695.5,4201.0,127.0,520.3,1211.2,1196.5,90.0,366.1,832.4,817.0,230.3,139.7,90.6,17294.7,10491.5,6803.2,17626.7,10692.9,6933.8
Ro-Ro,103,24,1422.1,677.9,2009.8,2009.2,2010.7,2010.5,226.2,445.5,274.2,276.2,18.0,37.9,35.2,36.8,25.0,27.4,31.3,30.6,171.2,130.1,41.1,13209.8,10038.5,3171.3,13463.5,10231.2,3232.2
Oil tanker,88,39,3423.6,6346.2,2006.1,2003.0,2009.1,2009.3,395.3,2322.9,1911.5,1986.0,99.5,392.0,446.8,436.4,49.5,325.1,119.4,105.3,665.4,415.5,249.9,51058.5,31882.4,19176.1,52038.8,32494.6,19544.2
Vehicle,80,71,11871.7,3941.2,2009.9,2009.8,2010.7,2010.6,3382.4,2426.6,2444.8,2457.6,189.5,154.1,227.6,227.6,9.0,12.9,12.9,13.0,702.4,690.9,11.5,54346.8,53456.3,890.6,55390.3,54482.6,907.7
Liquefied gas tanker,78,30,2796.5,3077.7,2010.6,2011.0,2010.6,2010.9,349.7,1367.2,1631.7,1545.0,58.0,251.4,443.2,424.9,92.5,109.4,73.9,79.6,542.9,376.7,166.2,40936.4,28421.5,12514.9,41722.4,28967.2,12755.2
Service - tug,57,36,151.8,124.2,2005.1,2003.0,2008.8,2008.1,736.2,1682.6,1576.6,1436.5,119.0,426.6,421.0,405.5,88.0,315.9,577.0,579.0,121.0,103.9,17.1,9155.4,7866.8,1288.7,9331.2,8017.8,1313.4
Offshore,49,43,778.5,671.2,2004.0,2006.4,2009.4,2010.0,1051.3,1814.0,2515.9,2565.7,224.0,519.4,2308.0,2600.6,49.0,192.3,154.7,152.2,297.1,265.3,31.8,22429.7,20038.4,2391.3,22860.4,20423.2,2437.2
Service - other,27,22,434.7,292.8,2007.2,2007.5,2008.2,2007.6,986.7,2605.8,4404.6,4598.6,261.0,664.0,638.7,1044.2,60.0,524.8,1036.5,603.0,112.4,78.2,34.1,8535.8,5946.6,2589.1,8699.7,6060.8,2638.9
Cruise,4,3,120.8,18.0,2001.5,2002.7,1999.3,1998.9,1180.9,914.8,1030.0,1244.9,77.0,70.2,169.8,174.8,23.0,22.2,44.9,46.1,34.9,29.9,5.0,2702.1,2315.8,386.3,2754.0,2360.3,393.7
