Int. Dep. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
General cargo,373,94,1547.6,2193.0,1995.9,1999.6,2003.8,2003.7,611.5,988.8,898.5,924.6,61.0,129.8,188.1,192.9,25.0,95.7,88.5,92.5,373.1,315.1,58.0,28407.4,24041.5,4365.9,28952.8,24503.1,4449.7
Container,360,44,3366.3,4325.8,2006.4,2005.5,2004.8,2004.8,492.2,659.5,673.0,679.2,36.5,56.0,100.4,101.5,14.0,39.8,30.7,30.9,801.3,697.6,103.7,61642.9,53764.9,7878.0,62826.4,54797.1,8029.3
Bulk carrier,136,76,2124.7,3357.7,2002.6,2007.9,2009.3,2009.2,1028.2,1201.2,1160.3,1158.6,113.5,162.7,205.8,206.1,56.5,104.4,98.7,98.2,288.2,253.0,35.3,22119.8,19447.7,2672.1,22544.5,19821.1,2723.4
Cruise,120,16,14785.0,1227.1,2010.1,2005.7,2011.2,2011.3,618.2,647.5,655.7,646.6,37.0,38.7,49.3,49.1,9.0,10.0,10.0,10.0,1993.2,1864.3,128.9,153895.1,144074.5,9820.6,156849.8,146840.7,10009.1
Ro-Ro,78,5,212.8,127.6,1976.8,1990.6,1976.9,1978.0,635.0,1100.7,695.7,681.2,70.0,67.6,100.6,106.4,28.0,145.7,75.1,84.4,97.9,58.8,39.1,7394.8,4456.6,2938.2,7536.8,4542.2,2994.6
Chemical tanker,67,54,2443.6,4030.3,2008.7,2009.0,2009.3,2009.4,1475.0,1555.4,1582.6,1583.6,168.0,246.6,311.7,312.2,45.0,47.4,48.2,48.3,475.5,406.8,68.7,36522.8,31312.3,5210.6,37224.1,31913.5,5310.6
Liquefied gas tanker,36,3,75.4,79.7,1996.7,2003.0,2000.0,1999.9,441.0,587.2,548.2,537.3,57.0,60.7,100.1,96.6,31.5,35.5,51.7,52.1,37.1,25.2,11.9,2803.2,1912.7,890.5,2857.1,1949.4,907.6
Vehicle,36,16,803.4,251.1,2003.8,2005.9,2005.8,2005.7,539.9,708.5,657.9,653.1,44.5,61.2,90.0,86.6,9.0,8.4,9.9,9.7,71.7,66.6,5.1,5523.7,5136.3,387.4,5629.7,5234.9,394.8
Service - other,16,3,9.1,3.5,1979.7,1980.7,1972.3,1970.2,86.9,332.7,447.1,394.6,12.0,44.5,78.3,79.4,3.5,34.0,62.5,62.2,3.1,2.7,0.4,230.2,202.5,27.7,234.6,206.4,28.2
Service - tug,16,11,5.2,3.7,1996.4,1994.6,1996.7,1995.9,792.0,873.6,971.9,1003.9,151.5,167.3,257.5,259.4,67.5,95.5,144.6,142.9,12.8,11.1,1.7,961.7,835.9,125.8,980.2,851.9,128.3
Oil tanker,14,8,1155.1,2084.7,2003.6,2005.5,2003.8,2003.8,904.8,3318.0,5966.9,6369.0,135.0,405.0,1015.2,1033.3,41.0,35.1,43.7,44.1,139.8,131.3,8.6,10795.4,10149.1,646.3,11002.7,10343.9,658.7
Offshore,1,1,1.6,2.1,1983.0,1983.0,1983.0,1983.0,637.1,637.1,637.1,637.1,58.0,58.0,58.0,58.0,292.0,292.0,292.0,292.0,1.6,0.6,1.0,117.4,43.8,73.7,119.7,44.6,75.1
Refrigerated bulk,1,1,1.8,1.7,1996.0,1996.0,1996.0,1996.0,159.1,159.1,159.1,159.1,45.0,45.0,45.0,45.0,10.0,10.0,10.0,10.0,1.7,1.4,0.3,128.2,108.1,20.1,130.7,110.2,20.5
