Int. Arr. by Type,n_vys,n_imo,tps_mn_gtnm,tps_mn_dwtnm,aby_vys,aby_flt,aby_gtnm,aby_dwtnm,avd_vys,avd_flt,avd_gtnm,avd_dwtnm,avt_vys,avt_flt,avt_gtnm,avt_dwtnm,apt_vys,apt_flt,apt_gtnm,apt_dwtnm,ene_tj,ene_tj_voy,ene_tj_stop,co2_t,co2_t_voy,co2_t_stop,co2e_t,co2e_t_voy,co2e_t_stop
Container,129,29,1649.2,2077.5,2001.5,2002.9,2002.7,2002.5,508.2,749.2,705.7,699.7,50.0,70.7,100.8,99.5,120.0,123.6,158.6,158.4,486.1,282.5,203.6,37169.7,21744.9,15424.8,37883.4,22162.4,15721.0
Chemical tanker,46,33,452.9,733.2,2005.8,2008.7,2007.5,2007.5,922.3,805.6,625.5,622.0,82.0,133.5,271.3,275.7,40.5,60.0,77.7,77.0,184.7,120.9,63.7,14076.3,9259.1,4817.2,14346.6,9436.9,4909.7
General cargo,33,24,333.2,482.4,2000.6,2002.3,2003.7,2003.2,1441.9,1436.6,1386.5,1380.1,128.0,152.4,201.6,207.5,127.0,176.2,154.3,156.3,86.5,66.0,20.5,6621.3,5085.0,1536.3,6748.4,5182.7,1565.7
Bulk carrier,33,18,719.9,1196.3,1997.6,2003.7,2001.4,2001.5,1694.7,1593.9,1578.7,1575.0,170.0,202.2,322.5,322.2,144.0,187.5,155.0,153.2,104.9,92.7,12.2,8080.3,7159.7,920.6,8235.4,7297.1,938.3
Miscellaneous - fishing,12,8,11.0,10.2,1990.5,1993.2,1988.0,1987.2,662.4,682.4,553.1,538.3,100.5,247.2,226.9,167.3,39.0,90.9,80.7,83.3,9.2,6.2,3.1,697.3,466.7,230.6,710.7,475.7,235.1
Liquefied gas tanker,12,4,92.6,111.7,2010.7,2010.8,2012.2,2012.2,533.6,725.1,934.5,939.1,59.5,73.4,164.4,166.9,32.5,86.1,65.2,63.2,26.7,18.7,8.0,2043.2,1439.1,604.1,2082.4,1466.7,615.7
Ro-Ro,10,7,692.9,338.2,2003.5,2004.6,2004.1,2004.3,1624.4,1463.7,1285.7,1276.9,104.0,93.2,109.5,109.0,37.5,37.8,32.1,32.0,80.6,74.7,5.9,6242.7,5789.2,453.5,6362.6,5900.4,462.2
Service - tug,6,3,2.6,1.8,1996.0,1996.0,1997.8,1996.6,1421.4,1677.3,1705.7,1731.6,316.0,301.2,359.4,366.1,35.5,50.2,72.5,72.1,10.2,8.8,1.4,769.5,663.2,106.2,784.3,676.0,108.3
Cruise,5,5,206.4,25.5,1995.8,1995.8,1997.3,1996.5,582.0,915.4,1071.0,1063.6,45.0,58.6,112.6,109.6,13.0,14.6,11.7,12.4,56.4,52.5,3.9,4372.6,4070.4,302.2,4456.5,4148.6,308.0
Service - other,4,4,19.7,14.9,1996.0,1996.0,1992.2,1991.1,1609.1,1475.9,1631.9,1621.9,846.0,878.0,509.3,683.1,61.5,882.2,1833.7,998.9,19.4,13.0,6.3,1460.0,986.5,473.5,1488.0,1005.4,482.6
Refrigerated bulk,3,3,9.3,9.6,1998.0,1998.0,1998.0,1998.0,150.0,315.4,315.4,315.5,10.0,150.7,320.5,320.5,42.0,43.7,41.1,41.1,17.4,13.8,3.6,1306.3,1039.2,267.1,1331.4,1059.1,272.3
Oil tanker,1,1,3.4,5.7,2005.0,2005.0,2005.0,2005.0,121.1,121.1,121.1,121.1,14.0,14.0,14.0,14.0,52.0,52.0,52.0,52.0,2.5,0.4,2.1,195.2,29.1,166.2,199.0,29.6,169.3
